"team_id","totalfgm","totalfga","totalfgm3","totalfga3","totalftm","totalfta","totalor","totaldr","totalast","totalto","totalstl","totalblk","totalpf","totalwins","totallosses","totalpt","totalptagainst","fgPer","fg3Per","ftPer","wlRat","ptRat"
1254,8909,20679,2483,7211,5810,8473,4538,8862,4630,5312,2160,991,6542,176,180,26111,26536,0.430823540790174,0.344335043683262,0.685707541602738,0.977777777777778,0.983984021706361
1255,6988,16864,1823,5573,3546,5189,3171,6255,3970,4324,1945,716,5403,67,215,19345,22667,0.414373814041746,0.32711286560201,0.683368664482559,0.311627906976744,0.85344333171571
1256,8885,20914,2150,6584,4992,7485,4555,8663,4471,5144,2487,1244,6799,188,177,24912,24759,0.424835038730037,0.326549210206561,0.666933867735471,1.06214689265537,1.00617957106507
1257,10049,22532,2998,8543,5734,8309,4982,9491,5996,5089,3327,1780,7382,292,93,28830,24257,0.44598792827978,0.350930586445043,0.69009507762667,3.13978494623656,1.18852290060601
1258,8626,20768,1828,5664,5252,7477,4297,8105,4725,5275,2555,1119,7001,132,229,24332,26257,0.415350539291217,0.32274011299435,0.702420756988097,0.576419213973799,0.926686217008798
1259,8327,19823,2145,6304,5400,7671,4349,8117,4391,5228,2388,1271,7100,158,203,24199,25320,0.420067598244463,0.340260152284264,0.703949941337505,0.778325123152709,0.955726698262243
1260,8346,19350,1982,5969,4912,6955,4119,7943,4350,4888,2163,1157,6475,153,203,23586,24254,0.431317829457364,0.332048919416988,0.706254493170381,0.753694581280788,0.972458151232786
1261,9275,21134,2196,6456,5094,7424,4589,9188,5059,5111,2673,1754,6380,214,157,25840,24619,0.438866281820763,0.340148698884758,0.686153017241379,1.36305732484076,1.04959584061091
1262,544,1388,179,557,378,538,256,584,313,365,160,70,507,9,18,1645,1893,0.39193083573487,0.321364452423698,0.702602230483271,0.5,0.868991019545695
1263,7873,18406,2142,6346,4389,6369,3545,8264,4304,5196,2261,1213,6142,135,204,22277,23556,0.427740954036727,0.33753545540498,0.689119170984456,0.661764705882353,0.945703854644252
1264,8590,20065,2004,5926,5848,8400,4324,8284,4246,5020,2858,1572,7419,195,167,25032,24525,0.428108646897583,0.338170772865339,0.696190476190476,1.16766467065868,1.02067278287462
1265,8583,20340,2675,7520,4911,7182,3850,8767,4629,5136,2126,1088,6654,144,224,24752,26210,0.421976401179941,0.355718085106383,0.683792815371763,0.642857142857143,0.944372376955361
1266,9487,20976,2414,6680,6060,8456,4590,8697,5579,4864,2701,1177,6954,253,119,27448,24832,0.45227879481312,0.361377245508982,0.716650898770104,2.12605042016807,1.10534793814433
1267,8521,19886,2170,6780,5549,8260,4571,8279,4579,5117,2183,1331,6968,163,194,24761,25211,0.428492406718294,0.320058997050148,0.671791767554479,0.84020618556701,0.982150648526437
1268,10147,22467,2116,5996,5850,8406,4896,9705,5695,5389,2717,2007,6735,231,143,28260,25903,0.451640183380069,0.352901934623082,0.69593147751606,1.61538461538462,1.09099332123692
1269,9109,20953,2428,7321,5041,7585,4493,8918,5170,5342,2473,1967,6964,196,165,25687,25459,0.434734882833007,0.331648681874061,0.664601186552406,1.18787878787879,1.00895557563141
1270,7742,18592,1828,5558,4467,6544,4140,7531,3782,4897,2291,1335,6490,131,193,21779,23115,0.416415662650602,0.328895286074127,0.682610024449878,0.678756476683938,0.942202033311702
1271,7410,19411,1907,6351,4544,7039,4472,7517,3517,5629,2115,792,6809,67,285,21271,25689,0.381742311060739,0.300267674381987,0.645546242363972,0.235087719298246,0.828019775000973
1272,10351,22761,2679,7621,6146,9220,5110,9734,5874,5310,3309,2215,7344,313,77,29527,25130,0.454769122622029,0.351528670778113,0.666594360086768,4.06493506493506,1.174970155193
1273,9032,20445,2517,7261,5453,7752,4304,8765,4870,5404,2349,1334,6600,186,171,26034,26009,0.441770604059672,0.346646467428729,0.70343137254902,1.08771929824561,1.00096120573648
1274,9176,20966,2516,7097,5113,7301,4652,8764,4532,4831,2474,1475,6512,207,163,25981,24588,0.437660974911762,0.35451599267296,0.700315025338995,1.26993865030675,1.05665365218806
1275,7851,17914,2181,6444,4453,6272,3263,7908,4290,4720,2136,973,6383,175,182,22336,22511,0.438260578318633,0.338454376163873,0.709980867346939,0.961538461538462,0.992226022833282
1276,8941,20122,2605,7585,4765,6548,3864,8440,5065,4640,2206,1297,5949,222,153,25252,23964,0.444339528873869,0.343441001977587,0.727703115455101,1.45098039215686,1.05374728759806
1277,9705,20667,2191,5992,5608,7790,4467,9447,6027,5237,2555,1426,7079,272,110,27209,24019,0.469589200174191,0.365654205607477,0.7198973042362,2.47272727272727,1.13281152421
1278,9113,20433,2248,6426,5238,7545,4485,8740,5573,5273,2830,1881,6637,210,165,25712,24542,0.445994225028141,0.349828820417056,0.694234592445328,1.27272727272727,1.04767337625295
1279,9622,21823,2543,7368,5075,7503,4660,8773,4962,4889,2611,1452,7111,218,158,26862,25688,0.44091096549512,0.34514115092291,0.676396108223377,1.37974683544304,1.04570227343507
1280,9491,21299,2528,7400,5419,8056,4514,9803,4865,5543,2620,1893,6072,230,149,26929,25471,0.445607775012911,0.341621621621622,0.672666335650447,1.54362416107383,1.057241568843
1281,10105,22275,2666,7549,5695,8046,4660,9060,5535,5050,2961,1343,7075,246,134,28571,26103,0.45364758698092,0.353159358855478,0.707805120556798,1.83582089552239,1.09454851932728
1282,8202,19462,2604,7438,4719,6829,3718,7348,4122,4558,2297,888,6811,130,219,23727,25596,0.421436645771247,0.350094111320247,0.691023575926197,0.593607305936073,0.926980778246601
1283,8766,19981,2225,6249,5479,7758,4087,8620,4780,4709,2328,1068,7063,210,162,25236,24116,0.438716780941895,0.356056969115058,0.706238721319928,1.2962962962963,1.04644219605241
1284,8322,19807,2320,7007,4853,7082,3647,8309,4925,5354,2689,963,6878,151,218,23817,25245,0.420154490836573,0.331097473954617,0.685258401581474,0.692660550458716,0.943434343434343
1285,8253,17866,2279,6217,4875,6906,3207,7860,4517,4451,1978,1159,6366,200,139,23660,22829,0.461938878316355,0.366575518738942,0.705907906168549,1.43884892086331,1.03640106881598
1286,7698,17988,2270,6633,4496,6560,3401,7375,4111,4466,1968,913,6101,138,191,22162,23230,0.427951967978652,0.342228252676014,0.685365853658537,0.722513089005236,0.954024967714163
1287,8144,18369,1958,5852,5189,7274,4093,7641,4533,5287,2472,863,6757,170,174,23435,23884,0.443355653546736,0.334586466165414,0.713362661534232,0.977011494252874,0.981200803885446
1288,8928,20914,1836,5763,5287,8195,4862,8430,4387,5592,2415,1344,7450,177,193,24979,25469,0.426891077746964,0.31858407079646,0.645149481391092,0.917098445595855,0.980760925046135
1289,502,1280,117,418,325,514,270,525,226,422,157,74,436,4,20,1446,1807,0.3921875,0.279904306220096,0.632295719844358,0.2,0.80022136137244
1290,8227,20582,2317,7101,4699,7144,4652,8091,4200,5352,2695,1003,7122,150,207,23470,25140,0.399718200369255,0.32629207153922,0.657754759238522,0.72463768115942,0.93357199681782
1291,8570,20158,2298,6827,4760,6941,3997,7969,4367,5116,2609,1084,7132,158,206,24198,24953,0.425141383073718,0.336604657975685,0.685780146952889,0.766990291262136,0.969743117060073
1292,8623,19184,1971,5611,5421,7835,3991,8387,4360,5034,2251,1037,7389,214,145,24638,23492,0.449489157631359,0.351274282659063,0.69189534141672,1.47586206896552,1.0487825642772
1293,8731,18784,2267,6298,5055,7272,4031,7887,4920,4690,2507,1273,6401,236,106,24784,22552,0.464810477001704,0.359955541441728,0.69513201320132,2.22641509433962,1.09897126640653
1294,6626,14834,1877,4948,4165,5891,3018,6269,3493,4247,1720,571,5563,111,168,19294,20049,0.446676553862748,0.379345189975748,0.707010694279409,0.660714285714286,0.962342261459424
1295,6381,13590,1471,3943,3722,5111,2605,5984,3314,3175,1496,862,4509,147,100,17955,16667,0.46953642384106,0.373066193253868,0.728233222461358,1.47,1.07727845443091
1296,7829,18598,2005,6014,4846,7208,4195,7919,4203,5466,2155,1144,6992,113,235,22509,24235,0.420959242929347,0.333388759561024,0.672308546059933,0.480851063829787,0.928780689086033
1297,1257,2981,432,1271,680,965,506,1208,674,656,328,141,1050,20,37,3626,3858,0.421670580342167,0.339889850511408,0.704663212435233,0.540540540540541,0.939865215137377
1298,7456,18631,2338,7132,4491,6535,3711,7621,4192,5275,2516,802,6908,113,226,21741,23522,0.400193226343191,0.327818283791363,0.687222647283856,0.5,0.924283649349545
1299,7860,19582,2233,7179,4977,7802,4114,8090,3909,5968,2490,1212,6910,109,244,22930,25584,0.401389030742519,0.311046106700098,0.637913355549859,0.44672131147541,0.896263289555972
1300,4213,10202,1042,3216,2746,3925,1979,4114,2353,3083,1471,593,3788,78,116,12214,13403,0.41295824348167,0.324004975124378,0.699617834394904,0.672413793103448,0.911288517496083
1301,9684,20936,2448,6902,5791,8094,4104,9050,5588,5067,2420,1522,6614,228,154,27607,26151,0.46255254107757,0.354679802955665,0.715468248085001,1.48051948051948,1.05567664716454
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
1303,1896,4268,476,1392,1023,1404,660,1626,1020,967,474,173,1294,24,48,5291,5817,0.444236176194939,0.341954022988506,0.728632478632479,0.5,0.90957538249957
1304,8355,19273,2244,6551,4908,7095,3675,8657,4680,4782,2439,1126,6529,192,173,23862,23258,0.433508016395994,0.3425431231873,0.691754756871036,1.10982658959538,1.02596955886147
1305,9386,20851,2162,6217,5956,8358,4343,9275,4868,4755,2088,1647,6679,237,132,26890,25372,0.450146275957988,0.347756152485121,0.712610672409667,1.79545454545455,1.05982973356456
1306,7121,18092,2404,7337,4168,6305,3638,7831,3737,4724,1809,829,6296,114,229,20814,22619,0.393599380941853,0.327654354640861,0.661062648691515,0.497816593886463,0.920199831999646
1307,9143,20173,2773,7463,5891,8424,3906,9080,5500,4580,2330,1211,6644,253,120,26950,24510,0.453229564269073,0.371566394211443,0.699311490978158,2.10833333333333,1.09955120359037
1308,9484,20704,2186,6169,6118,9007,4509,9006,4809,5437,2298,1425,6606,217,154,27272,26200,0.458075734157651,0.354352407197277,0.679249472632397,1.40909090909091,1.04091603053435
1309,6509,15211,1462,4230,4004,5930,3128,6202,3190,4001,1762,732,5290,108,168,18484,19834,0.427914009598317,0.345626477541371,0.675210792580101,0.642857142857143,0.931935061006353
1310,9415,22399,2648,8191,6599,9302,5168,8720,4949,5018,2867,1226,7291,203,173,28077,27738,0.420331264788607,0.323281650592113,0.709417329606536,1.17341040462428,1.0122215011897
1311,7243,17289,2195,6719,4319,6269,3159,6842,4078,4924,2128,582,6404,96,227,21000,23711,0.41893689629244,0.326685518678375,0.688945605359707,0.422907488986784,0.885664881278731
1312,4692,12061,1334,4222,2799,4255,2337,5128,2427,3488,1482,719,4626,56,165,13517,15645,0.38902246911533,0.315963998105163,0.657814336075206,0.339393939393939,0.863982102908277
1313,8626,19902,1797,5654,5116,7814,4429,8492,4023,5832,2663,1396,7269,176,187,24165,24983,0.433423776504874,0.317828086310577,0.654722293319683,0.941176470588235,0.967257735259977
1314,11164,23980,2338,6490,6419,9248,5492,10193,6550,5422,3055,1791,6455,288,95,31085,26918,0.465554628857381,0.360246533127889,0.694096020761246,3.03157894736842,1.15480347722713
1315,3659,8514,1027,3033,2351,3510,1578,3662,1901,2227,1051,512,3085,68,92,10696,11482,0.429762743716232,0.338608638311902,0.66980056980057,0.739130434782609,0.931545026998781
1316,5940,14088,1523,4551,3337,5179,2862,5887,3158,4236,1579,823,5130,82,184,16740,18930,0.421635434412266,0.334651724895627,0.644332882795907,0.445652173913043,0.884310618066561
1317,8534,19532,1971,5661,5688,8089,4170,8525,3947,5082,2034,1276,6771,177,165,24727,24842,0.436924022117551,0.348171701112878,0.70317715415997,1.07272727272727,0.995370743096369
1318,8652,20023,2366,6947,5121,7239,3990,8033,4738,4912,2604,1405,6349,191,176,24791,24707,0.432103081456325,0.340578667050525,0.707418151678409,1.08522727272727,1.00339984619743
1319,8388,18327,2169,5801,4651,6641,3309,7829,4920,5068,2056,944,6446,151,184,23596,24313,0.45768538222295,0.373901051542837,0.700346333383527,0.820652173913043,0.970509603915601
1320,8269,18609,2569,7180,5043,6907,3070,8747,4586,4250,1881,951,6084,224,141,24150,22958,0.444354882046322,0.357799442896936,0.730128854785001,1.5886524822695,1.05192089903302
1321,8052,18543,2780,8072,4057,5914,2952,7444,5473,4118,2522,1063,6182,172,193,22941,23319,0.434233942727714,0.344400396432111,0.685999323638823,0.89119170984456,0.983790042454651
1322,8707,20123,1952,5929,5637,8432,4554,7920,4803,5548,2869,1556,7368,160,178,25003,25826,0.432688962878298,0.329229212346095,0.668524667931689,0.898876404494382,0.968132889336328
1323,9687,21611,3019,7901,5528,7618,4374,9457,6092,4193,2242,1386,5764,248,127,27921,25355,0.448243949840359,0.382103531198582,0.725649776844316,1.95275590551181,1.1012029185565
1324,9337,20810,2545,7187,5868,8318,4438,8091,4989,4766,2501,1106,6579,189,172,27087,26919,0.448678519942335,0.354111590371504,0.70545804279875,1.09883720930233,1.00624094505739
1325,9156,20685,2627,7541,5865,8288,4131,8724,5299,5213,2933,994,7138,225,155,26804,25712,0.442639593908629,0.348362286168943,0.707649613899614,1.45161290322581,1.04247044181705
1326,9830,21146,2541,7071,5318,7685,4077,9264,5458,4694,2630,1440,6161,284,105,27519,23994,0.464863331126454,0.359355112431056,0.691997397527651,2.7047619047619,1.14691172793198
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
1328,9283,20809,2415,6799,5398,7559,4427,8799,5019,4766,2547,1343,6605,236,133,26379,24395,0.446105050699217,0.355199294013826,0.714115623759757,1.77443609022556,1.0813281410125
1329,9585,20946,2400,6725,6128,8456,4065,9016,4927,5117,2812,1368,7423,245,132,27698,25311,0.457605270696076,0.356877323420074,0.724692526017029,1.85606060606061,1.09430682312038
1330,9145,21255,2138,6549,4966,7403,5116,9034,5424,4934,2906,1469,6547,233,143,25394,23712,0.430251705481063,0.326462055275615,0.670809131433203,1.62937062937063,1.07093454790823
1331,9373,20364,2162,5963,5994,8384,4284,8845,5111,5048,2291,1329,6751,233,136,26902,25125,0.460273030838735,0.362569176588965,0.71493320610687,1.71323529411765,1.0707263681592
1332,9605,21368,2796,7626,5532,7728,4216,8571,5214,5072,2537,1087,6966,220,154,27538,26251,0.449503931111943,0.366640440597954,0.71583850931677,1.42857142857143,1.04902670374462
1333,8721,20084,1964,5906,5254,7760,4084,8180,4645,5075,2488,1221,6360,154,209,24660,25529,0.434226249751046,0.332543176430748,0.677061855670103,0.736842105263158,0.965960280465353
1334,8413,18607,2388,6558,4997,7043,3564,8309,4867,4564,1954,770,6196,209,146,24211,23317,0.452141667114527,0.364135407136322,0.709498793127928,1.43150684931507,1.03834112450144
1335,8126,18311,2235,6370,4692,6742,3412,7837,4953,4966,2401,960,6695,177,166,23179,22976,0.443776964666048,0.350863422291994,0.695935924058143,1.06626506024096,1.00883530640669
1336,8322,19831,2303,6883,4637,6713,4170,8240,4586,4702,1998,924,6341,152,215,23584,24660,0.419646008774141,0.334592474211826,0.690749292417697,0.706976744186047,0.956366585563666
1337,8729,20558,2277,6653,5008,7198,4205,8089,4417,5049,2326,1120,6752,129,226,24743,26580,0.424603560657652,0.342251615812415,0.695748819116421,0.570796460176991,0.930887885628292
1338,9937,21203,2194,6177,5576,8280,5082,9276,6277,4809,2379,1430,6488,295,89,27644,23655,0.468660095269537,0.355188602881658,0.673429951690821,3.31460674157303,1.16863242443458
1339,8377,19242,2202,6051,5004,7001,3739,8015,4685,5056,2087,976,6826,150,205,23960,25025,0.435349755742646,0.363906792265741,0.714755034995001,0.731707317073171,0.957442557442557
1340,8410,18478,2251,6207,5031,7285,3647,7542,4553,4895,2070,1051,6353,160,177,24102,24304,0.455135837211819,0.362655066859997,0.690597117364448,0.903954802259887,0.991688610928242
1341,7807,19830,1758,5803,4486,7325,4360,8057,3663,5509,2485,944,7090,110,235,21858,24855,0.393696419566314,0.302946751680165,0.612423208191126,0.468085106382979,0.87942063971032
1342,4436,10231,1294,3720,2206,3147,1620,4317,2284,2906,1047,419,3244,53,151,12372,14244,0.433584204867559,0.347849462365591,0.700985065141404,0.350993377483444,0.868576242628475
1343,6882,15417,2298,6410,3745,5211,2570,6845,4121,4182,2116,925,5887,183,142,19807,19191,0.446390348316793,0.358502340093604,0.718672039915563,1.2887323943662,1.0320983794487
1344,9568,21658,2416,7044,5583,7902,4945,8532,5334,5098,2732,1695,6386,195,172,27135,26348,0.441776710684274,0.342986939239069,0.706529992406986,1.13372093023256,1.02986943980568
1345,9091,20779,2228,6490,5301,7611,4257,8597,5127,4716,2413,1452,6995,224,149,25711,23957,0.437509023533375,0.343297380585516,0.696491919590067,1.50335570469799,1.07321450932921
1346,9138,20886,2001,5829,5380,7907,4925,8890,4997,5069,2113,1030,7261,184,169,25657,25483,0.437517954610744,0.343283582089552,0.680409763500696,1.0887573964497,1.00682808146608
1347,8024,19241,1899,5846,4897,7386,4083,8037,3906,4918,2331,1142,6504,127,211,22844,24503,0.417026142092407,0.324837495723572,0.663011102085026,0.601895734597156,0.932294004815737
1348,9125,21234,2186,6528,5254,7686,4938,8438,4729,4902,2404,1380,6689,187,179,25690,25514,0.429735330130922,0.334865196078431,0.683580536039552,1.04469273743017,1.00689817355178
1349,8113,18868,1993,5836,4877,6999,3533,8026,4652,5028,2352,991,6645,134,216,23096,24395,0.42998728005088,0.341501028101439,0.696813830547221,0.62037037037037,0.946751383480221
1350,8633,19810,2593,7506,4886,7044,3489,8134,4812,4630,2530,1501,7053,209,167,24745,24177,0.435790005047956,0.345456967759126,0.693639977285633,1.25149700598802,1.02349340282086
1351,9194,20878,2706,7502,5289,7565,3990,9027,5015,5165,2448,1341,6690,198,173,26383,26441,0.440367851326755,0.360703812316716,0.699140779907469,1.14450867052023,0.997806436972883
1352,9083,20433,2661,7198,5253,7340,4141,8254,5058,5179,2808,893,7242,223,147,26080,25380,0.444526011843586,0.369686023895527,0.71566757493188,1.51700680272109,1.02758077226162
1353,8414,20239,2109,6362,4774,6922,4352,8294,4351,4947,2344,1721,6825,153,209,23711,24654,0.415732002569297,0.331499528450173,0.689685062120774,0.732057416267943,0.961750628701225
1354,8217,19268,1732,5588,4932,7260,4462,8151,4010,5860,2280,1049,6855,143,207,23098,24510,0.426458376582935,0.309949892627058,0.679338842975207,0.690821256038647,0.942390860873113
1355,6452,14699,1792,4956,3991,5499,2933,6126,3372,3467,1472,559,4723,124,141,18687,18849,0.438941424586707,0.361581920903955,0.725768321513002,0.879432624113475,0.991405379595734
1356,8545,19474,2039,5933,4898,7082,3993,7904,4473,4909,2725,1019,7311,212,156,24027,23398,0.438790181780836,0.343670992752402,0.691612538830839,1.35897435897436,1.02688263954184
1357,9129,20546,2286,6508,4555,6573,4101,8062,4906,5470,2675,1094,6837,140,215,25099,26136,0.444320062299231,0.351259987707437,0.692986459759623,0.651162790697674,0.960322926232017
1358,7968,18291,2234,6452,5077,7626,3946,8011,5345,4970,2323,1042,6832,192,138,23247,22673,0.435624077415122,0.346249225046497,0.665748754261736,1.39130434782609,1.0253164556962
1359,7361,16130,2726,7601,3665,5317,2345,7014,4657,4378,1922,599,5548,139,202,21113,22365,0.456354618722877,0.358637021444547,0.68929847658454,0.688118811881188,0.944019673597138
1360,8411,18973,2246,6141,4922,7157,3573,7957,4715,5318,2200,1096,6676,153,202,23990,24846,0.443314183313129,0.365738479075069,0.687718317730893,0.757425742574257,0.965547774289624
1361,8966,20084,2041,6030,5039,7331,4333,8311,4574,4678,2614,1234,6067,241,117,25012,23113,0.446425014937263,0.338474295190713,0.687355067521484,2.05982905982906,1.08216155410375
1362,8602,19453,2281,6475,4808,7072,3747,8040,4469,4867,2211,838,6662,162,188,24293,24942,0.442194006065902,0.352277992277992,0.679864253393665,0.861702127659574,0.973979632747975
1363,8138,19962,1959,5911,4595,6675,4068,7947,4214,4696,1903,812,6419,101,250,22830,25145,0.40767458170524,0.331416004060227,0.688389513108614,0.404,0.907933982899185
1364,7982,17981,2293,6231,4838,6833,3449,7991,4673,4732,2220,1109,6322,193,152,23095,22463,0.443913019298148,0.367998716096935,0.708034538270159,1.26973684210526,1.02813515558919
1365,8307,19373,2306,6627,5124,7234,4004,8158,4546,4955,2192,1181,6944,162,193,24044,24464,0.428792649563826,0.347970424022936,0.708321813657727,0.839378238341969,0.982831916285154
1366,6772,17364,1531,4994,3778,5951,3880,7012,3235,5758,2426,1062,6887,99,227,18853,22389,0.390002303616678,0.306567881457749,0.634851285498236,0.436123348017621,0.84206529992407
1367,4841,11606,1286,3973,2573,4010,2532,4763,2767,3073,1420,810,3799,75,134,13541,14436,0.417111838704119,0.323684872892021,0.641645885286783,0.559701492537313,0.938002216680521
1368,7371,17061,1775,5292,4331,6486,3299,7143,3833,4386,2024,1145,6096,150,167,20848,21361,0.432037981360999,0.3354119425548,0.667745914276904,0.898203592814371,0.975984270399326
1369,8424,19031,2225,6237,4728,7019,3679,7945,4631,4929,2081,1177,6487,115,226,23801,25509,0.442646208817193,0.35674202340869,0.6736002279527,0.508849557522124,0.933043239640911
1370,4300,10080,1013,3098,2220,3368,2262,3992,2132,2626,1350,427,3508,69,96,11833,12158,0.426587301587302,0.326985151710781,0.659144893111639,0.71875,0.973268629708834
1371,9161,21251,2346,6902,5216,7408,4341,8647,4896,4737,2812,1247,7031,195,171,25884,25145,0.431085595971954,0.339901477832512,0.704103671706264,1.14035087719298,1.02938954066415
1372,7644,17021,1644,4724,4374,6379,3582,7134,4306,4208,2195,737,5978,215,108,21306,19387,0.449092297749838,0.34801016088061,0.685687411820034,1.99074074074074,1.09898385516067
1373,9372,21726,2099,6240,5600,8077,4752,8950,5056,5187,2730,1249,6496,199,174,26443,26154,0.431372549019608,0.336378205128205,0.693326730221617,1.14367816091954,1.01104993500038
1374,8101,18371,2038,5940,4792,6877,3718,7991,4419,5158,2412,1275,6211,157,195,23032,23188,0.440966741059278,0.343097643097643,0.696815471862731,0.805128205128205,0.99327238226669
1375,8049,18703,2224,6381,4889,7116,4062,7842,4158,4741,2168,1127,6267,179,159,23211,23153,0.430358765973373,0.348534712427519,0.687043282743114,1.12578616352201,1.00250507493629
1376,9236,21600,2450,7246,4530,6745,4670,8027,4545,4799,2708,1692,6628,183,188,25452,25111,0.427592592592593,0.33811758211427,0.671608598962194,0.973404255319149,1.01357970610489
1377,3763,8428,1048,2937,2227,3116,1338,3754,2061,1960,892,547,2404,62,87,10801,11164,0.446487897484575,0.356826693905346,0.714698331193838,0.71264367816092,0.967484772482981
1378,8212,19268,1792,5696,4991,7466,4214,8602,4709,5211,2184,1449,6478,147,218,23207,24055,0.426198878970313,0.314606741573034,0.668497187248862,0.674311926605505,0.964747453751819
1379,8044,18705,1635,4884,5632,8007,4255,8066,3967,4594,2161,884,6764,189,157,23355,23032,0.430045442395082,0.334766584766585,0.703384538528787,1.20382165605096,1.01402396665509
1380,7733,18802,1776,5625,4413,6865,3927,8206,3881,5426,2304,1239,6276,135,207,21655,22966,0.411286033400702,0.315733333333333,0.642825928623452,0.652173913043478,0.942915614386484
1381,7775,17198,1712,4653,4670,6592,3155,7238,4448,5037,2033,944,6756,109,225,21932,23965,0.452087452029306,0.367934665807006,0.708434466019418,0.484444444444444,0.915167953265178
1382,8678,20021,2151,6421,5072,7199,4182,8053,4794,5003,2155,1101,6681,142,210,24579,25680,0.433444882872983,0.334994549135649,0.704542297541325,0.676190476190476,0.957126168224299
1383,8425,19942,2471,7349,4588,7016,4198,7989,4465,5400,2612,1171,7200,148,205,23909,24580,0.422475178016247,0.336236222615322,0.653933865450399,0.721951219512195,0.972701383238405
1384,7695,18001,2138,6149,4446,6317,3431,7215,4425,5107,2037,863,6169,103,241,21974,24413,0.427476251319371,0.347698812815092,0.70381510210543,0.427385892116183,0.900094212100111
1385,8694,20626,1710,5438,4889,7266,4655,8368,4443,4970,2668,1582,6651,173,190,23987,24278,0.421506836032192,0.314453843324752,0.672859895403248,0.910526315789474,0.988013839690255
1386,8958,20009,2618,7270,5444,7733,3809,8903,5300,4791,2291,1783,6290,226,149,25978,24526,0.447698535658953,0.360110041265475,0.703995861890599,1.51677852348993,1.05920247900188
1387,8209,18832,2096,6154,4814,6960,3341,8642,4764,4616,2210,1162,6325,217,150,23328,22299,0.435906966864911,0.34059148521287,0.691666666666667,1.44666666666667,1.04614556706579
1388,9018,19777,2550,6989,5759,8049,4293,8781,4814,4814,2237,1398,6527,251,109,26345,23610,0.4559842240987,0.364859064243812,0.715492607777364,2.30275229357798,1.11584074544684
1389,8483,20686,2268,6740,4686,6947,4558,8135,4249,5276,2736,1391,7135,145,218,23920,25044,0.410084114860292,0.336498516320475,0.674535770836332,0.665137614678899,0.955118990576585
1390,9275,20887,2241,6214,5557,7887,4365,9033,5058,4904,2083,1406,6633,236,137,26348,24583,0.444056111456887,0.360637270679112,0.704577152275897,1.72262773722628,1.07179758369605
1391,7964,19144,2099,6529,4694,6837,4002,7377,3934,5236,2549,897,6536,116,227,22721,25063,0.416005014625992,0.321488742533313,0.686558432060845,0.511013215859031,0.906555480189921
1392,7997,19328,1910,5646,4698,6847,4177,8149,3734,4720,2329,850,6514,169,185,22602,22698,0.413752069536424,0.338292596528516,0.686139915291369,0.913513513513514,0.995770552471583
1393,10584,22688,2333,6771,5689,8492,5153,9704,6096,5179,3316,2414,6289,299,88,29190,25626,0.466502115655853,0.344557672426525,0.669924634950542,3.39772727272727,1.13907749941466
1394,7981,17817,1654,5036,4864,7132,3932,7642,4462,5317,2290,1112,6401,150,180,22480,22923,0.44794297580962,0.328435266084194,0.681996634885025,0.833333333333333,0.980674431793395
1395,8167,19752,2306,6824,5160,7749,3975,8079,4541,5117,2405,830,6891,140,221,23800,25166,0.413477116241393,0.337924970691676,0.665892373209446,0.633484162895928,0.945720416434872
1396,9258,21470,2638,7777,4838,7018,4343,8701,4964,4045,2708,1333,6286,228,146,25992,24663,0.431206334420121,0.339205349106339,0.689370190937589,1.56164383561644,1.05388638851721
1397,9623,21498,2516,7284,5619,8163,4712,8931,5403,5021,2666,1357,7002,239,134,27381,25465,0.447623034700902,0.345414607358594,0.68834987137082,1.78358208955224,1.07524052621245
1398,8384,19455,2346,6782,4758,6849,4005,7482,4491,5014,2467,1126,6941,125,219,23872,25663,0.430943202261629,0.345915659097611,0.694699956197985,0.570776255707763,0.930210809336399
1399,8641,19191,2038,5899,5455,7888,4214,8005,4558,5483,2416,1119,7171,170,175,24775,25223,0.450263144182169,0.345482285133073,0.691556795131846,0.971428571428571,0.98223843317607
1400,10198,22840,2447,6869,6173,9017,5439,9840,5137,4874,2563,1881,7035,274,110,29016,25551,0.446497373029772,0.356238171495123,0.684595763557724,2.49090909090909,1.13561113067982
1401,8837,19757,2175,6153,5506,8101,4174,8782,5092,4798,2279,1085,6921,223,142,25355,23529,0.447284506757099,0.353486104339347,0.679669176644859,1.57042253521127,1.07760635811127
1402,7891,18583,2203,6431,4933,7198,3913,7267,4203,5057,2395,865,7118,113,207,22918,24272,0.424635419469408,0.342559477530711,0.685329258127258,0.545893719806763,0.944215557020435
1403,9504,21145,1892,5283,5861,8177,3950,8562,5162,5096,2538,1189,7051,187,190,26761,26691,0.449467959328446,0.358129850463752,0.716766540295952,0.984210526315789,1.00262260687123
1404,8040,19174,2033,6295,5032,7159,4047,7326,4244,4935,2365,850,6540,102,233,23145,25508,0.41931782622301,0.322954725972994,0.702891465288448,0.437768240343348,0.907362396111024
1405,8532,19452,2236,6550,4927,7134,3768,7788,4552,5277,2702,941,6785,166,197,24227,25098,0.438618136952498,0.341374045801527,0.690636389122512,0.842639593908629,0.965296039525062
1406,8304,19873,2095,6390,5012,7401,4233,8476,4532,5219,2237,1492,6632,123,243,23715,25952,0.417853368892467,0.327856025039124,0.677205783002297,0.506172839506173,0.913802404438964
